Date,OG/CV,Product,Size,Volume?,Price,Location,Concat,Date2,volume_num,volume_unit,volume_standard,VendorClean,ProductClean
7/9/2025,0,Yellow Bell 11lb,XXXL,200cs,$21.00 ,Leamington,45847Yellow Bell 11lbXXXL,17.0,200,case,case,Red sun,Yellow Bell 11lb
7/9/2025,0,Yellow Bell 11lb,XL,200cs,$21.00 ,Leamington,45847Yellow Bell 11lbXL,17.0,200,case,case,Red sun,Yellow Bell 11lb
7/9/2025,0,Yellow Bell 11lb,LG,200cs,$21.00 ,Leamington,45847Yellow Bell 11lbLG,17.0,200,case,case,Red sun,Yellow Bell 11lb
7/9/2025,0,Yellow Bell 11lb,Jbo,1000cs,$21.00 ,Leamington,45847Yellow Bell 11lbJbo,17.0,1000,case,case,Red sun,Yellow Bell 11lb
7/9/2025,0,TOV,4 - 5,1 LOAD,$6.25 ,Texas,45847TOV4 - 5,17.0,1,load,load,REDSUN,TOV
7/9/2025,0,Slicer,Small,3P,$17.95 ,Texas,45847SlicerSmall,17.0,3,pallet,pallet,ARTMX,Slicer
7/9/2025,0,Slicer,Selecto,3P,$18.25 ,Texas,45847SlicerSelecto,17.0,3,pallet,pallet,Harvest Best LLC,Slicer
7/9/2025,0,Slicer,LG,3P,$25.50 ,Texas,45847SlicerLG,17.0,3,pallet,pallet,ARTMX,Slicer
7/9/2025,0,Round ,5x5,6p,$14.95 ,Texas,45847Round 5x5,17.0,6,pallet,pallet,Kingdom,Round 
7/9/2025,0,Round 2L,4x5,6p,$12.95 ,Texas,45847Round 2L4x5,17.0,6,pallet,pallet,Kingdom,Round 2L
7/9/2025,0,Round 2L,4x4,6p,$12.95 ,Texas,45847Round 2L4x4,17.0,6,pallet,pallet,Kingdom,Round 2L
7/9/2025,0,Roma,XXL,6P,$16.00 ,Texas,45847RomaXXL,17.0,6,pallet,pallet,KALIROY,Roma
7/9/2025,0,Roma,XXL,6P,$15.00 ,San Diego,45847RomaXXL,17.0,6,pallet,pallet,KALIROY,Roma
7/9/2025,0,Roma,XL,6P,$15.00 ,San Diego,45847RomaXL,17.0,6,pallet,pallet,KALIROY,Roma
7/9/2025,0,Roma,LG,1 LOAD,$15.95 ,Texas,45847RomaLG,17.0,1,load,load,Harvest Master LLC,Roma
7/9/2025,0,Roma,LG,6P,$15.00 ,San Diego,45847RomaLG,17.0,6,pallet,pallet,KALIROY,Roma
7/9/2025,0,Red Bell 11lb,XXXL,1000cs,$17.00 ,Leamington,45847Red Bell 11lbXXXL,17.0,1000,case,case,Red sun,Red Bell 11lb
7/9/2025,0,Red Bell 11lb,XL,1200cs,$17.00 ,Texas,45847Red Bell 11lbXL,17.0,1200,case,case,VILLAGE FARMS,Red Bell 11lb
7/9/2025,0,Red Bell 11lb,XL,100cs,$17.00 ,Leamington,45847Red Bell 11lbXL,17.0,100,case,case,Red sun,Red Bell 11lb
7/9/2025,0,Red Bell 11lb,Jbo,100cs,$17.00 ,Leamington,45847Red Bell 11lbJbo,17.0,100,case,case,Red sun,Red Bell 11lb
7/9/2025,0,Medley ,12X1,600CS,$16.00 ,Texas,45847Medley 12X1,17.0,600,case,case,REDSUN,Medley 
7/9/2025,1,Heirloom,10Lb,10P USA,$18.95 ,Nogales,45847Heirloom10Lb,17.0,10,pallet,pallet,WHOLESUM,Heirloom
7/9/2025,0,Heirloom,10Lb,1P,$14.00 ,Texas,45847Heirloom10Lb,17.0,1,pallet,pallet,REDSUN,Heirloom
7/9/2025,0,Gray,Med,176 cs,$28.00 ,Texas,45847GrayMed,17.0,176,case,case,ASL PRODUCE,Gray
7/9/2025,0,Gray,Fancy,88 cs,$28.00 ,Texas,45847GrayFancy,17.0,88,case,case,ASL PRODUCE,Gray
7/9/2025,0,Grape,Bulk,3P,$33.35 ,midway,45847GrapeBulk,17.0,3,pallet,pallet,Pacific tomato,Grape
7/9/2025,0,Grape,20Lb,6p,$28.95 ,Texas,45847Grape20Lb,17.0,6,pallet,pallet,Kingdom,Grape
7/9/2025,0,Grape,12X1,3P,$19.95 ,Texas,45847Grape12X1,17.0,3,pallet,pallet,KALIROY,Grape
7/9/2025,0,Grape,12X1,3p,$16.35 ,midway,45847Grape12X1,17.0,3,pallet,pallet,Pacific tomato,Grape
7/10/2025,0,Zucchini,Xfancy,3P,$10.95 ,San Diego,45848ZucchiniXfancy,16.0,3,pallet,pallet,Crown Jewels,Zucchini
7/10/2025,0,Zucchini,Med,3P,$16.50 ,TEXAS,45848ZucchiniMed,16.0,3,pallet,pallet,Kingdom,Zucchini
7/10/2025,0,Zucchini,Med,18P,$10.95 ,San Diego,45848ZucchiniMed,16.0,18,pallet,pallet,Crown Jewels,Zucchini
7/10/2025,0,Zucchini,Fancy,2P,$16.50 ,TEXAS,45848ZucchiniFancy,16.0,2,pallet,pallet,Kingdom,Zucchini
7/10/2025,0,Zucchini,Fancy,4P,$12.95 ,San Diego,45848ZucchiniFancy,16.0,4,pallet,pallet,Crown Jewels,Zucchini
7/10/2025,0,Yellow Bell 25lb,CH,3P,$24.25 ,TEXAS,45848Yellow Bell 25lbCH,16.0,3,pallet,pallet,Harvers Best,Yellow Bell 25lb
7/10/2025,0,Yellow Bell 11lb,XL,3P,$22.00 ,TEXAS,45848Yellow Bell 11lbXL,16.0,3,pallet,pallet,"Fresh Direct, Inc.",Yellow Bell 11lb
7/10/2025,0,Yellow Bell 11lb,XL,5P,$24.95 ,TEXAS,45848Yellow Bell 11lbXL,16.0,5,pallet,pallet,Franks,Yellow Bell 11lb
7/10/2025,0,Yellow Bell 11lb,XL,3P,$20.25 ,TEXAS,45848Yellow Bell 11lbXL,16.0,3,pallet,pallet,Harvers Best,Yellow Bell 11lb
7/10/2025,0,Yellow Bell 11lb,XL,315cs,$19.95 ,TEXAS,45848Yellow Bell 11lbXL,16.0,315,case,case,Kingdom,Yellow Bell 11lb
7/10/2025,0,Yellow Bell 11lb,Med,58cs,$18.95 ,TEXAS,45848Yellow Bell 11lbMed,16.0,58,case,case,Kingdom,Yellow Bell 11lb
7/10/2025,0,Yellow Bell 11lb,LG,447cs,$19.95 ,TEXAS,45848Yellow Bell 11lbLG,16.0,447,case,case,Kingdom,Yellow Bell 11lb
7/10/2025,0,Yellow Bell 11lb,Jbo,3P,$20.25 ,TEXAS,45848Yellow Bell 11lbJbo,16.0,3,pallet,pallet,Harvers Best,Yellow Bell 11lb
7/10/2025,0,Slicer,SS,3P,$22.95 ,TEXAS,45848SlicerSS,16.0,3,pallet,pallet,KINGDOM,Slicer
7/10/2025,0,Slicer,Small,3P,$17.95 ,TEXAS,45848SlicerSmall,16.0,3,pallet,pallet,ARTMX,Slicer
7/10/2025,0,Slicer,Selecto,1 LOAD,$12.95 ,nogales,45848SlicerSelecto,16.0,1,load,load,crownjewels,Slicer
7/10/2025,0,Slicer,Plain,1 LOAD,$8.95 ,nogales,45848SlicerPlain,16.0,1,load,load,crownjewels,Slicer
7/10/2025,0,Slicer,Plain,3P,$12.95 ,TEXAS,45848SlicerPlain,16.0,3,pallet,pallet,Kingdom,Slicer
7/10/2025,0,Slicer,Plain,4P,$10.00 ,TEXAS,45848SlicerPlain,16.0,4,pallet,pallet,Chula,Slicer
7/10/2025,0,Slicer,LG,3P,$22.95 ,TEXAS,45848SlicerLG,16.0,3,pallet,pallet,Kingdom,Slicer
7/10/2025,0,Slicer,LG,3P,$25.00 ,TEXAS,45848SlicerLG,16.0,3,pallet,pallet,artmx,Slicer
7/10/2025,0,Slicer,36's,1 LOAD,$10.95 ,nogales,45848Slicer36's,16.0,1,load,load,crownjewels,Slicer
7/10/2025,0,Round ,6x6,4P,$8.95 ,TEXAS,45848Round 6x6,16.0,4,pallet,pallet,Kingdom,Round 
7/10/2025,0,Round ,5x6,4P,$12.95 ,TEXAS,45848Round 5x6,16.0,4,pallet,pallet,Kingdom,Round 
7/10/2025,0,Round ,5x5,4P,$12.95 ,TEXAS,45848Round 5x5,16.0,4,pallet,pallet,Kingdom,Round 
7/10/2025,0,Red Bell 11lb,XXL,10P,$21.00 ,TEXAS,45848Red Bell 11lbXXL,16.0,10,pallet,pallet,Lakeway,Red Bell 11lb
7/10/2025,0,Red Bell 11lb,XL,4P,$19.00 ,TEXAS,45848Red Bell 11lbXL,16.0,4,pallet,pallet,"Fresh Direct, Inc.",Red Bell 11lb
7/10/2025,0,Red Bell 11lb,XL,3P,$19.25 ,TEXAS,45848Red Bell 11lbXL,16.0,3,pallet,pallet,Harvers Best,Red Bell 11lb
7/10/2025,0,Red Bell 11lb,XL,529cs,$16.95 ,TEXAS,45848Red Bell 11lbXL,16.0,529,case,case,Kingdom,Red Bell 11lb
7/10/2025,0,Red Bell 11lb,Med,568cs,$15.95 ,TEXAS,45848Red Bell 11lbMed,16.0,568,case,case,Kingdom,Red Bell 11lb
7/10/2025,0,Red Bell 11lb,LG,867cs,$16.95 ,TEXAS,45848Red Bell 11lbLG,16.0,867,case,case,Kingdom,Red Bell 11lb
7/10/2025,0,Red Bell 11lb,Jbo,10P,$22.95 ,TEXAS,45848Red Bell 11lbJbo,16.0,10,pallet,pallet,Franks,Red Bell 11lb
7/10/2025,0,Orange Bell 25lb,CH,3P,$14.25 ,TEXAS,45848Orange Bell 25lbCH,16.0,3,pallet,pallet,Harvers Best,Orange Bell 25lb
7/10/2025,0,Orange Bell 11lb,XL,2P,$24.00 ,TEXAS,45848Orange Bell 11lbXL,16.0,2,pallet,pallet,"Fresh Direct, Inc.",Orange Bell 11lb
7/10/2025,0,Orange Bell 11lb,XL,3P,$23.25 ,TEXAS,45848Orange Bell 11lbXL,16.0,3,pallet,pallet,Harvers Best,Orange Bell 11lb
7/10/2025,0,Orange Bell 11lb,XL,429cs,$21.95 ,TEXAS,45848Orange Bell 11lbXL,16.0,429,case,case,Kingdom,Orange Bell 11lb
7/10/2025,0,Orange Bell 11lb,LG,48cs,$21.95 ,TEXAS,45848Orange Bell 11lbLG,16.0,48,case,case,Kingdom,Orange Bell 11lb
7/10/2025,0,Orange Bell 11lb,Jbo,5P,$24.95 ,TEXAS,45848Orange Bell 11lbJbo,16.0,5,pallet,pallet,Franks,Orange Bell 11lb
7/10/2025,0,Orange Bell 11lb,Jbo,3P,$23.25 ,TEXAS,45848Orange Bell 11lbJbo,16.0,3,pallet,pallet,Harvers Best,Orange Bell 11lb
7/10/2025,0,Mini Sweets,12X1,110cs,$27.00 ,TEXAS,45848Mini Sweets12X1,16.0,110,case,case,Lakeway,Mini Sweets
7/10/2025,0,Mini Sweets,12X1,10P,$16.00 ,Arvin,45848Mini Sweets12X1,16.0,10,pallet,pallet,Terrabella GH,Mini Sweets
7/10/2025,0,Mini Sweets,12X1,10P,$17.00 ,Los Angeles Delivered,45848Mini Sweets12X1,16.0,10,pallet,pallet,Terrabella GH,Mini Sweets
7/10/2025,0,Jalapeño,XL,3P,$22.50 ,TEXAS,45848JalapeñoXL,16.0,3,pallet,pallet,Harvers Best,Jalapeño
7/10/2025,0,Heirloom,10Lb,2P,$13.00 ,TEXAS,45848Heirloom10Lb,16.0,2,pallet,pallet,REDSUN,Heirloom
7/10/2025,0,Grape,20Lb,4P,$30.95 ,TEXAS,45848Grape20Lb,16.0,4,pallet,pallet,Kingdom,Grape
7/10/2025,0,Celery ,24ct,3P,$11.00 ,TEXAS,45848Celery 24ct,16.0,3,pallet,pallet,Harvers Best,Celery 
7/11/2025,0,Slicer,Selecto,3P,$12.95 ,nogales,45849SlicerSelecto,15.0,3,pallet,pallet,crown jewels,Slicer
7/11/2025,0,Slicer,Plain,3P,$8.95 ,nogales,45849SlicerPlain,15.0,3,pallet,pallet,crown jewels,Slicer
7/11/2025,0,Slicer,36's,3P,$9.95 ,nogales,45849Slicer36's,15.0,3,pallet,pallet,crown jewels,Slicer
7/11/2025,0,Watermelons,36's,3P,$105.00 ,nogales,45849Watermelons36's,15.0,3,pallet,pallet,Stesan,Watermelon Seed
7/11/2025,0,Watermelons,45ct,3P,$105.00 ,nogales,45849Watermelons45ct,15.0,3,pallet,pallet,Stesan,Watermelon Seed
7/11/2025,0,Watermelons,60ct,3P,$105.00 ,nogales,45849Watermelons60ct,15.0,3,pallet,pallet,Stesan,Watermelon Seed
7/11/2025,0,Watermelons,80ct,3P,$105.00 ,nogales,45849Watermelons80ct,15.0,3,pallet,pallet,Stesan,Watermelon Seed
7/11/2025,0,Watermelons,45ct,3P,$98.00 ,nogales,45849Watermelons45ct,15.0,3,pallet,pallet,MAS MELONS,Watermelon Seed
7/11/2025,1,Pineapple,8ct,3P,$15.00 ,nogales,45849Pineapple8ct,15.0,3,pallet,pallet,Covilli,Pineapple
7/11/2025,1,Butternut,Small,3P,$14.95 ,nogales,45849ButternutSmall,15.0,3,pallet,pallet,Vegfresh,Butternut
7/11/2025,1,Butternut,Med,3P,$18.95 ,nogales,45849ButternutMed,15.0,3,pallet,pallet,Vegfresh,Butternut
7/11/2025,1,Butternut,LG,3P,$18.95 ,nogales,45849ButternutLG,15.0,3,pallet,pallet,Vegfresh,Butternut
7/11/2025,1,Honeydew,5ct,3P,$15.95 ,nogales,45849Honeydew5ct,15.0,3,pallet,pallet,Vegfresh,Honeydew
7/11/2025,1,Honeydew,6ct,3P,$15.95 ,nogales,45849Honeydew6ct,15.0,3,pallet,pallet,Vegfresh,Honeydew
7/11/2025,0,Round ,5x5,6P,$12.95 ,Texas,45849Round 5x5,15.0,6,pallet,pallet,KINGDOM,Round 
7/11/2025,0,Roma,XL,6P,$16.95 ,Texas,45849RomaXL,15.0,6,pallet,pallet,KINGDOM,Roma
7/11/2025,0,Roma,LG,6P,$15.95 ,Texas,45849RomaLG,15.0,6,pallet,pallet,KINGDOM,Roma
7/11/2025,0,Grape,20Lb,3P,$25.95 ,Texas,45849Grape20Lb,15.0,3,pallet,pallet,KINGDOM,Grape
7/11/2025,0,Grape,15´s,8P,$16.00 ,Texas,45849Grape15´s,15.0,8,pallet,pallet,KALIROY,Grape
7/11/2025,0,TOV,4 - 5,1 LOAD,$6.19 ,Texas,45849TOV4 - 5,15.0,1,load,load,RDESUN,TOV
7/11/2025,0,Heirloom,10Lb,2P,$13.00 ,Texas,45849Heirloom10Lb,15.0,2,pallet,pallet,Red Sun,Heirloom
7/11/2025,0,Beef Steak Tomato,22-28ct,1200CS,$9.50 ,Texas,45849Beef Steak Tomato22-28ct,15.0,1200,case,case,Red Sun,Beef Steak Tomato
7/11/2025,0,Zucchini,Fancy,300 cs,$14.00 ,Texas,45849ZucchiniFancy,15.0,300,case,case,Lakeway,Zucchini
7/11/2025,0,Slicer,SS,3P,$19.95 ,Texas,45849SlicerSS,15.0,3,pallet,pallet,KINGDOM,Slicer
7/11/2025,0,Slicer,Plain,3P,$11.95 ,Texas,45849SlicerPlain,15.0,3,pallet,pallet,KINGDOM,Slicer
7/11/2025,0,Slicer,LG,3P,$24.95 ,Texas,45849SlicerLG,15.0,3,pallet,pallet,farmers,Slicer
7/11/2025,0,Slicer,24's,3P,$7.95 ,Texas,45849Slicer24's,15.0,3,pallet,pallet,farmers,Slicer
7/11/2025,0,Red Bell 11lb,XXXL,225cs,$15.00 ,Texas,45849Red Bell 11lbXXXL,15.0,225,case,case,Red Sun,Red Bell 11lb
7/11/2025,0,Red Bell 11lb,XXL,100cs,$15.00 ,Texas,45849Red Bell 11lbXXL,15.0,100,case,case,Red Sun,Red Bell 11lb
7/11/2025,0,Red Bell 11lb,XL,429cs,$16.95 ,Texas,45849Red Bell 11lbXL,15.0,429,case,case,Kingdom,Red Bell 11lb
7/11/2025,0,Red Bell 11lb,Med,144cs,$15.95 ,Texas,45849Red Bell 11lbMed,15.0,144,case,case,Kingdom,Red Bell 11lb
7/11/2025,0,Yellow Bell 11lb,XL,515cs,$17.95 ,Texas,45849Yellow Bell 11lbXL,15.0,515,case,case,Kingdom,Yellow Bell 11lb
7/11/2025,0,Orange Bell 11lb,XL,297cs,$19.95 ,Texas,45849Orange Bell 11lbXL,15.0,297,case,case,Kingdom,Orange Bell 11lb
7/11/2025,0,Red Bell 11lb,XL,2P,$20.25 ,Texas,45849Red Bell 11lbXL,15.0,2,pallet,pallet,Harvest Best LLC,Red Bell 11lb
7/11/2025,0,Yellow Bell 11lb,Jbo,2P,$20.25 ,Texas,45849Yellow Bell 11lbJbo,15.0,2,pallet,pallet,Harvest Best LLC,Yellow Bell 11lb
7/11/2025,0,Yellow Bell 11lb,XL,2P,$20.25 ,Texas,45849Yellow Bell 11lbXL,15.0,2,pallet,pallet,Harvest Best LLC,Yellow Bell 11lb
7/11/2025,0,Orange Bell 11lb,Jbo,2P,$23.25 ,Texas,45849Orange Bell 11lbJbo,15.0,2,pallet,pallet,Harvest Best LLC,Orange Bell 11lb
7/11/2025,0,Orange Bell 11lb,XL,2P,$23.25 ,Texas,45849Orange Bell 11lbXL,15.0,2,pallet,pallet,Harvest Best LLC,Orange Bell 11lb
7/11/2025,0,Yellow Bell 25lb,CH,2P,$24.25 ,Texas,45849Yellow Bell 25lbCH,15.0,2,pallet,pallet,Harvest Best LLC,Yellow Bell 25lb
7/11/2025,0,Orange Bell 25lb,CH,2P,$14.25 ,Texas,45849Orange Bell 25lbCH,15.0,2,pallet,pallet,Harvest Best LLC,Orange Bell 25lb
7/11/2025,0,Red Bell 11lb,Jbo,2P,$28.50 ,Texas,45849Red Bell 11lbJbo,15.0,2,pallet,pallet,Sweet Seaons,Red Bell 11lb
7/11/2025,0,Yellow Bell 11lb,Jbo,1P,$28.50 ,Texas,45849Yellow Bell 11lbJbo,15.0,1,pallet,pallet,Sweet Seaons,Yellow Bell 11lb
7/11/2025,0,Orange Bell 11lb,Jbo,1P,$28.50 ,Texas,45849Orange Bell 11lbJbo,15.0,1,pallet,pallet,Sweet Seaons,Orange Bell 11lb
7/11/2025,0,Jalapeño,XL,3P,$22.50 ,Texas,45849JalapeñoXL,15.0,3,pallet,pallet,Harvest Best LLC,Jalapeño
7/11/2025,0,Celery ,24ct,3P,$10.75 ,Texas,45849Celery 24ct,15.0,3,pallet,pallet,Harvest Best LLC,Celery 
7/11/2025,0,Celery ,30ct,3P,$11.75 ,Texas,45849Celery 30ct,15.0,3,pallet,pallet,Harvest Best LLC,Celery 
7/11/2025,0,Broccoli,30#,3P,$22.00 ,Texas,45849Broccoli30#,15.0,3,pallet,pallet,Harvest Best LLC,Broccoli
7/11/2025,0,Poblano,XL,3P,$17.25 ,Texas,45849PoblanoXL,15.0,3,pallet,pallet,Harvest Best LLC,Poblano
7/11/2025,0,Serrano,XL,3P,$18.25 ,Texas,45849SerranoXL,15.0,3,pallet,pallet,Harvest Best LLC,Serrano
7/11/2025,0,Cauliflower,30#,3P Sat,$21.50 ,Texas,45849Cauliflower30#,15.0,3,pallet,pallet,Harvest Best LLC,Cauliflower
7/11/2025,0,Pineapple,6ct,22P,$12.95 ,Texas,45849Pineapple6ct,15.0,22,pallet,pallet,Sweet Seaons,Pineapple
7/11/2025,0,Pineapple,7ct,24P,$9.50 ,Texas,45849Pineapple7ct,15.0,24,pallet,pallet,Sweet Seaons,Pineapple
7/11/2025,0,Pineapple,8ct,60 cs,$9.50 ,Texas,45849Pineapple8ct,15.0,60,case,case,Sweet Seaons,Pineapple
7/11/2025,0,Pineapple,6ct,3P,$13.75 ,Texas,45849Pineapple6ct,15.0,3,pallet,pallet,Grande Produce,Pineapple
7/11/2025,0,Pineapple,7ct,3P,$13.75 ,Texas,45849Pineapple7ct,15.0,3,pallet,pallet,Grande Produce,Pineapple
7/11/2025,0,Pineapple,8ct,3P,$10.75 ,Texas,45849Pineapple8ct,15.0,3,pallet,pallet,Grande Produce,Pineapple
7/11/2025,0,Roma,XL,6P,$15.00 ,SAN DIEGO,45849RomaXL,15.0,6,pallet,pallet,KALIROY,Roma
7/11/2025,0,Roma,XXL,6P,$16.00 ,SAN DIEGO,45849RomaXXL,15.0,6,pallet,pallet,KALIROY,Roma
7/11/2025,0,Zucchini,Med,1200 cs,$11.00 ,Santa María,45849ZucchiniMed,15.0,1200,case,case,Better Produce Inc,Zucchini
7/11/2025,0,Zucchini,Fancy,400 cs,$11.00 ,Santa María,45849ZucchiniFancy,15.0,400,case,case,Better Produce Inc,Zucchini
7/11/2025,0,Zucchini,Xfancy,3P,$10.00 ,San Diego ,45849ZucchiniXfancy,15.0,3,pallet,pallet,Crown Jewels,Zucchini
7/11/2025,0,Zucchini,Fancy,6P,$11.00 ,San Diego ,45849ZucchiniFancy,15.0,6,pallet,pallet,Crown Jewels,Zucchini
7/11/2025,0,Zucchini,Med,16P,$10.00 ,San Diego ,45849ZucchiniMed,15.0,16,pallet,pallet,Crown Jewels,Zucchini
7/11/2025,0,Zucchini,Fancy,3P,$12.95 ,Santa María,45849ZucchiniFancy,15.0,3,pallet,pallet,EarthBlend LLC,Zucchini
7/11/2025,0,Zucchini,Med,3P,$9.95 ,Santa María,45849ZucchiniMed,15.0,3,pallet,pallet,EarthBlend LLC,Zucchini
7/11/2025,0,Gray,Fancy,3P,$11.95 ,Santa María,45849GrayFancy,15.0,3,pallet,pallet,EarthBlend LLC,Gray
7/11/2025,0,Gray,Med,3P,$10.95 ,Santa María,45849GrayMed,15.0,3,pallet,pallet,EarthBlend LLC,Gray
7/11/2025,0,Yellow Squash,Fancy,3P,$16.95 ,Santa María,45849Yellow SquashFancy,15.0,3,pallet,pallet,EarthBlend LLC,Yellow Squash
7/11/2025,0,Kabocha,6ct,1P,$24.95 ,Fresno,45849Kabocha6ct,15.0,1,pallet,pallet,Baloian,Kabocha
7/11/2025,0,Kabocha,10ct,2P,$24.95 ,CA,45849Kabocha10ct,15.0,2,pallet,pallet,Harvest Central Inc,Kabocha
7/11/2025,0,Slicer,SS,3p,$16.95 ,SAN DIEGO,45849SlicerSS,15.0,3,pallet,pallet,Crownjewels,Slicer
7/11/2025,0,Slicer,Selecto,3p,$14.94 ,SAN DIEGO,45849SlicerSelecto,15.0,3,pallet,pallet,Crownjewels,Slicer
7/11/2025,0,Slicer,36's,3p,$11.95 ,SAN DIEGO,45849Slicer36's,15.0,3,pallet,pallet,Crownjewels,Slicer
7/11/2025,0,Slicer,LG,3P,$16.95 ,SAN DIEGO,45849SlicerLG,15.0,3,pallet,pallet,EarthBlend LLC,Slicer
7/11/2025,0,Slicer,Plain,3P,$10.95 ,SAN DIEGO,45849SlicerPlain,15.0,3,pallet,pallet,EarthBlend LLC,Slicer
7/14/2025,0,Slicer,SS,3P,$18.95 ,Nogales,45852SlicerSS,12.0,3,pallet,pallet,EarthBlend LLC,Slicer
7/14/2025,0,Slicer,Selecto,3P,$16.95 ,Nogales,45852SlicerSelecto,12.0,3,pallet,pallet,EarthBlend LLC,Slicer
7/14/2025,0,Slicer,Plain,3P,$10.95 ,Nogales,45852SlicerPlain,12.0,3,pallet,pallet,EarthBlend LLC,Slicer
7/14/2025,1,European,12 Med,10P,$4.00 ,Nogales,45852European12 Med,12.0,10,pallet,pallet,WHOLESUM,European
7/14/2025,1,Slicer,Selecto,429CS,$10.95 ,Nogales,45852SlicerSelecto,12.0,429,case,case,WHOLESUM,Slicer
7/14/2025,1,Slicer,SS,320CS,$10.95 ,Nogales,45852SlicerSS,12.0,320,case,case,WHOLESUM,Slicer
7/14/2025,0,Slicer,Selecto,1 LOAD,$10.95 ,Nogales,45852SlicerSelecto,12.0,1,load,load,crownjewels,Slicer
7/14/2025,0,Slicer,Plain,1 LOAD,$6.95 ,Nogales,45852SlicerPlain,12.0,1,load,load,crownjewels,Slicer
7/14/2025,0,Slicer,36's,1 LOAD,$8.95 ,Nogales,45852Slicer36's,12.0,1,load,load,crownjewels,Slicer
7/14/2025,1,Red Bell 11lb,XL,23P,$52.95 ,Nogales,45852Red Bell 11lbXL,12.0,23,pallet,pallet,Franks,Red Bell 11lb
7/14/2025,0,Red Bell 11lb,XL,4P,$20.95 ,Nogales,45852Red Bell 11lbXL,12.0,4,pallet,pallet,IPR,Red Bell 11lb
7/14/2025,0,Yellow Bell 11lb,XL,3P,$21.95 ,Nogales,45852Yellow Bell 11lbXL,12.0,3,pallet,pallet,IPR,Yellow Bell 11lb
7/14/2025,0,Orange Bell 11lb,XL,2P,$22.95 ,Nogales,45852Orange Bell 11lbXL,12.0,2,pallet,pallet,IPR,Orange Bell 11lb
7/14/2025,0,Watermelons,45ct,3P,$105.00 ,Nogales,45852Watermelons45ct,12.0,3,pallet,pallet,Stesan,Watermelon Seed
7/14/2025,0,Honeydew,5ct,3P,$5.00 ,Nogales,45852Honeydew5ct,12.0,3,pallet,pallet,Stesan,Honeydew
7/14/2025,0,Watermelons,45ct,3P,$98.00 ,Nogales,45852Watermelons45ct,12.0,3,pallet,pallet,MAS MELONS,Watermelon Seed
7/14/2025,0,Grape,12X1,3P,$17.95 ,Texas,45852Grape12X1,12.0,3,pallet,pallet,Kaliroy,Grape
7/14/2025,0,Roma,LG,6P,$16.95 ,Texas,45852RomaLG,12.0,6,pallet,pallet,Kaliroy,Roma
7/14/2025,0,Roma,XL,6P,$16.95 ,Texas,45852RomaXL,12.0,6,pallet,pallet,KALIROY,Roma
7/14/2025,0,Roma,XXL,6P,$16.95 ,Texas,45852RomaXXL,12.0,6,pallet,pallet,Kaliroy,Roma
7/14/2025,0,Round ,5x5,6P,$15.95 ,Texas,45852Round 5x5,12.0,6,pallet,pallet,Kaliroy,Round 
7/14/2025,0,Round ,5x6,6P,$15.95 ,Texas,45852Round 5x6,12.0,6,pallet,pallet,Kaliroy,Round 
7/14/2025,0,Round 2L,4x4,6P,$14.95 ,Texas,45852Round 2L4x4,12.0,6,pallet,pallet,Kingdom,Round 2L
7/14/2025,0,Round 2L,4x5,6P,$14.95 ,Texas,45852Round 2L4x5,12.0,6,pallet,pallet,Kingdom,Round 2L
7/14/2025,0,Round ,5x5,6P,$12.95 ,Texas,45852Round 5x5,12.0,6,pallet,pallet,Kingdom,Round 
7/14/2025,0,Round ,5x6,6P,$12.95 ,Texas,45852Round 5x6,12.0,6,pallet,pallet,Kingdom,Round 
7/14/2025,0,TOV,4 - 5,1680CS,$6.20 ,Texas,45852TOV4 - 5,12.0,1680,case,case,redsun,TOV
7/14/2025,0,Cocktail Tomato,10´s,550CS,$17.00 ,Texas,45852Cocktail Tomato10´s,12.0,550,case,case,redsun,Cocktails Tomato
7/14/2025,0,Zucchini,,57 CS,$16.95 ,Texas,45852Zucchini,12.0,57,case,case,"Sweet Seasons, LLC.",Zucchini
7/14/2025,0,Yellow Squash,,39 CS,$16.95 ,Texas,45852Yellow Squash,12.0,39,case,case,"Sweet Seasons, LLC.",Yellow Squash
7/14/2025,0,Slicer,SS,3P,$18.95 ,Texas,45852SlicerSS,12.0,3,pallet,pallet,Kingdom,Slicer
7/14/2025,0,Slicer,Plain,3P,$9.95 ,Texas,45852SlicerPlain,12.0,3,pallet,pallet,Kingdom,Slicer
7/14/2025,0,Slicer,Selecto,3P,$17.00 ,Texas,45852SlicerSelecto,12.0,3,pallet,pallet,IPR Fresh,Slicer
7/14/2025,0,Slicer,LG,3P,$23.00 ,Texas,45852SlicerLG,12.0,3,pallet,pallet,IPR Fresh,Slicer
7/14/2025,0,Red Bell 11lb,Jbo,3P,$22.95 ,Texas,45852Red Bell 11lbJbo,12.0,3,pallet,pallet,Franks,Red Bell 11lb
7/14/2025,0,Red Bell 11lb,XL,326cs,$24.95 ,Texas,45852Red Bell 11lbXL,12.0,326,case,case,Franks,Red Bell 11lb
7/14/2025,0,Yellow Bell 11lb,Jbo,3P,$24.95 ,Texas,45852Yellow Bell 11lbJbo,12.0,3,pallet,pallet,Franks,Yellow Bell 11lb
7/14/2025,0,Orange Bell 11lb,Jbo,3P,$24.95 ,Texas,45852Orange Bell 11lbJbo,12.0,3,pallet,pallet,Franks,Orange Bell 11lb
